"","taphonomyValues","startAge","days"
"5424",0.913883076196751,5100,510
"5425",0.909251952665306,5100,510
"5426",0.922535169095841,5100,510
"5427",0.914294866087706,5100,510
"5428",0.910155346416081,5100,510
"5429",0.912066796793616,5100,510
"5430",0.917072527193881,5100,510
"5431",0.919447354386331,5100,510
"5432",0.913162956900188,5100,510
"5433",0.923284756167821,5100,510
"5434",0.919832464278663,5100,510
"5435",0.920949141592958,5100,510
"5436",0.914117063444069,5100,510
"5437",0.921772683999678,5100,510
"5438",0.926083572498711,5100,510
"5439",0.926066221806987,5100,510
"5440",0.919903643350193,5100,510
"5441",0.905617481883248,5100,510
"5442",0.926252385251284,5100,510
"5443",0.922838390184466,5100,510
"5444",0.915846309526383,5100,510
"5445",0.928342073391369,5100,510
"5446",0.924439985623704,5100,510
"5447",0.911036426578364,5100,510
"5448",0.926366361737406,5100,510
"5449",0.916844321242359,5100,510
"5450",0.904261040714861,5100,510
"5451",0.923117633408875,5100,510
"5452",0.917074297325643,5100,510
"5453",0.921318506847314,5100,510
"5454",0.92166498474087,5100,510
"5455",0.924704934007765,5100,510
"5456",0.902901076439081,5100,510
"5457",0.919187226488561,5100,510
"5458",0.914957456052911,5100,510
"5459",0.92234795394173,5100,510
"5460",0.917584478524547,5100,510
"5461",0.914231947915674,5100,510
"5462",0.917812510411243,5100,510
"5463",0.916802710328733,5100,510
"5464",0.921908602461398,5100,510
"5465",0.921818223483015,5100,510
"5466",0.933539874747008,5100,510
"5467",0.920932133147828,5100,510
"5468",0.926443297505392,5100,510
"5469",0.904767433270017,5100,510
"5470",0.922496438986119,5100,510
"5471",0.928143567566664,5100,510
"5472",0.917792909133047,5100,510
"5473",0.909085839655155,5100,510
"5474",0.900590496282987,5100,510
"5475",0.905834967094992,5100,510
"5476",0.914230048566719,5100,510
"5477",0.915285825850783,5100,510
"5478",0.92910991102685,5100,510
"5479",0.917333576740431,5100,510
"5480",0.923555388740778,5100,510
"5481",0.919492912814318,5100,510
"5482",0.924334032567963,5100,510
"5483",0.91653852137845,5100,510
"5484",0.923779863760745,5100,510
"5485",0.905554771382585,5100,510
"5486",0.908542842843954,5100,510
"5487",0.926158579944287,5100,510
"5488",0.913846059211584,5100,510
"5489",0.924732128398734,5100,510
"5490",0.922656689793532,5100,510
"5491",0.930086187051891,5100,510
"5492",0.918865006625541,5100,510
"5493",0.917020290575644,5100,510
"5494",0.899123157308813,5100,510
"5495",0.915631832385347,5100,510
"5496",0.904904018019491,5100,510
"5497",0.919308451433076,5100,510
"5498",0.919888809059966,5100,510
"5499",0.915811435810874,5100,510
"5500",0.90155976722442,5100,510
"5501",0.912713165935132,5100,510
"5502",0.930653568207438,5600,560
"5503",0.921529623191848,5600,560
"5504",0.928092123757457,5600,560
"5505",0.917048943138326,5600,560
"5506",0.913911401227362,5600,560
"5507",0.918338524212981,5600,560
"5508",0.925639086769138,5600,560
"5509",0.936504928416379,5600,560
"5510",0.932426816865317,5600,560
"5511",0.940516047631366,5600,560
"5512",0.924636664963267,5600,560
"5513",0.933549228750253,5600,560
"5514",0.920409922739846,5600,560
"5515",0.915186858507287,5600,560
"5516",0.921894894133218,5600,560
"5517",0.916692211988263,5600,560
"5518",0.916943026292903,5600,560
"5519",0.935188017394414,5600,560
"5520",0.931178235416541,5600,560
"5521",0.915172571121312,5600,560
"5522",0.934579243740394,5600,560
"5523",0.920670247028513,5600,560
"5524",0.924104159199314,5600,560
"5525",0.925896023585275,5600,560
"5526",0.919508961243121,5600,560
"5527",0.91454844360681,5600,560
"5528",0.923155856483331,5600,560
"5529",0.923692380874623,5600,560
"5530",0.926478794395338,5600,560
"5531",0.936134472513897,5600,560
"5532",0.927007965426643,5600,560
"5533",0.920485270275771,5600,560
"5534",0.92881663502121,5600,560
"5535",0.913109114918241,5600,560
"5536",0.90665039309887,5600,560
"5537",0.93121402299428,5600,560
"5538",0.922272263808272,5600,560
"5539",0.918756273303907,5600,560
"5540",0.914853947339196,5600,560
"5541",0.929792367107648,5600,560
"5542",0.930219380273982,5600,560
"5543",0.934702347556452,5600,560
"5544",0.917555397718889,5600,560
"5545",0.920199387284474,5600,560
"5546",0.921639312579402,5600,560
"5547",0.921671971184481,5600,560
"5548",0.940153176188218,5600,560
"5549",0.908179184471513,5600,560
"5550",0.920654570716952,5600,560
"5551",0.932645301363362,5600,560
"5552",0.92747276527493,5600,560
"5553",0.918215341836288,5600,560
"5554",0.922352462910065,5600,560
"5555",0.925998932491342,5600,560
"5556",0.932193980162968,5600,560
"5557",0.934286067476997,5600,560
"5558",0.938128557539643,5600,560
"5559",0.925958656648717,5600,560
"5560",0.917892683193167,5600,560
"5561",0.932158216826753,5600,560
"5562",0.902673734307281,5600,560
"5563",0.922457499712459,5600,560
"5564",0.922974823083753,5600,560
"5565",0.930154054231676,5600,560
"5566",0.916359799381458,5600,560
"5567",0.932788620974102,5600,560
"5568",0.927347089057138,5600,560
"5569",0.914369412931774,5600,560
"5570",0.918858030601913,5600,560
"5571",0.919752538285311,5600,560
"5572",0.926855308503157,5600,560
"5573",0.914648552325789,5600,560
"5574",0.932750881805184,5600,560
"5575",0.929557567977434,5600,560
"5576",0.916267789268837,5600,560
"5577",0.924417709736677,5600,560
"5578",0.924434225614443,5600,560
"5579",0.930749991494857,5600,560
"5580",0.918179113397964,5600,560
"5581",0.919973810091442,5600,560
"5582",0.923793227461079,5600,560
"5583",0.925035564043146,5600,560
"5584",0.924675995885456,5600,560
"5585",0.929113258548255,5600,560
"5586",0.936473072996336,5600,560
"5587",0.930230200536285,5600,560
"5588",0.936790579462449,5600,560
"5589",0.935436826336592,5600,560
"5590",0.933735341426726,5600,560
"5591",0.919937392596573,5600,560
"5592",0.921237100965421,5600,560
"5593",0.91476979816636,5600,560
"5594",0.919571169913822,5600,560
"5595",0.930289905752331,5600,560
"5596",0.935052163440352,5600,560
"5597",0.922112775608564,5600,560
"5598",0.91985563668471,5600,560
"5599",0.926623506051221,5600,560
"5600",0.91274232223923,5600,560
"5601",0.922039485912383,5600,560
"5602",0.911352427831511,5600,560
"5603",0.930180427530449,5600,560
"5604",0.918842956173586,5600,560
"5605",0.915922641901959,5600,560
"5606",0.913795643089547,5600,560
"5607",0.934857222985911,5600,560
"5608",0.90235095293795,5600,560
"5609",0.931179402816917,5600,560
"5610",0.925660264803827,5600,560
"5611",0.933726371937471,5600,560
"5612",0.929075051949075,5600,560
"5613",0.932656501970902,5600,560
"5614",0.930327055687489,5600,560
"5615",0.923058505201904,5600,560
"5616",0.930343464069529,5600,560
"5617",0.928388591374086,5600,560
"5618",0.904534039202545,5600,560
"5619",0.920785280585116,5600,560
"5620",0.92227054877741,5600,560
"5621",0.915822633009455,5600,560
"5622",0.921745406688288,5600,560
"5623",0.925720099077127,5600,560
"5624",0.910244515019536,5600,560
"5625",0.925234695268295,5600,560
"5626",0.938468617658052,5600,560
"5627",0.923041193181083,5600,560
"5628",0.927875753894672,5600,560
"5629",0.913983111926109,5600,560
"5630",0.926347426774013,5600,560
"5631",0.913963989614446,5600,560
"5632",0.917751133131761,5600,560
"5633",0.929465773514285,5600,560
"5634",0.933022057881437,5600,560
"5635",0.918910416159136,5600,560
"5636",0.916949377045846,5600,560
"5637",0.938166331236253,5600,560
"5638",0.919775311045968,5600,560
"5639",0.931584354650403,5600,560
"5640",0.919432699130271,5600,560
"5641",0.920944208931967,5600,560
"5642",0.920427713742227,5600,560
"5643",0.923033335303861,5600,560
"5644",0.912822352692814,5600,560
"5645",0.924659031414971,5600,560
"5646",0.925629892640624,5600,560
"5647",0.929526275741337,5600,560
"5648",0.93051667243039,5600,560
"5649",0.925007012084629,5600,560
"5650",0.924596098933258,5600,560
"5651",0.910406739308744,5600,560
"5652",0.92893462771342,5600,560
"5653",0.927393287214747,5600,560
"5654",0.921335464733388,5600,560
"5655",0.912201958152352,5600,560
"5656",0.933436920517764,5600,560
"5657",0.927201465844057,5600,560
"5658",0.919853259413232,5600,560
"5659",0.93272763069267,5600,560
"5660",0.928766423269692,5600,560
"5661",0.918876142206006,5600,560
"5662",0.922589283593238,5600,560
"5663",0.927885776437046,5600,560
"5664",0.922799526934848,5600,560
"5665",0.929431583065301,5600,560
"5666",0.940719551934135,5600,560
"5667",0.937703723311004,5600,560
"5668",0.922927747142399,5600,560
"5669",0.93189752077299,5600,560
"5670",0.928314580597068,5600,560
"5671",0.924662363370405,5600,560
"5672",0.935195721103571,5600,560
"5673",0.93764777907034,5600,560
"5674",0.916678469072184,5600,560
"5675",0.942456892423764,5600,560
"5676",0.926485674817189,5600,560
"5677",0.919555180818805,5600,560
"5678",0.91908264070162,5600,560
"5679",0.930258416872161,5600,560
"5680",0.903900395209817,5600,560
"5681",0.923107260817373,5600,560
"5682",0.92849354465584,5600,560
"5683",0.920356765172023,5600,560
"5684",0.925450409183472,5600,560
"5685",0.921397038543053,5600,560
"5686",0.910657060778773,5600,560
"5687",0.919074723448918,5600,560
"5688",0.931133442782302,5600,560
"5689",0.924795002021573,5600,560
"5690",0.914490725213389,5600,560
"5691",0.918218197473071,5600,560
"5692",0.928012207938774,5600,560
"5693",0.925018052079581,5600,560
"5694",0.920506345703531,5600,560
"5695",0.932979256115599,5600,560
"5696",0.918419525620645,5600,560
"5697",0.91430052525526,5600,560
"5698",0.926180340480291,5600,560
"5699",0.914721664695879,5600,560
"5700",0.916509516473816,5600,560
"5701",0.932777775148692,5600,560
"5702",0.919280233727767,5600,560
"5703",0.921785109519364,5600,560
"5704",0.925832402326191,5600,560
"5705",0.934299231298915,5600,560
"5706",0.919665036254694,5600,560
"5707",0.927127729086271,5600,560
"5708",0.918394861358818,5600,560
"5709",0.920761958695428,5600,560
"5710",0.918600328506004,5600,560
"5711",0.915963321279956,5600,560
"5712",0.912944681953666,5600,560
"5713",0.920854442197853,5600,560
"5714",0.917411247319841,5600,560
"5715",0.93578598462065,5600,560
"5716",0.919419416796007,5600,560
"5717",0.921401278454707,5600,560
"5718",0.920182211544547,5600,560
"5719",0.918483880555547,5600,560
"5720",0.927215317833622,5600,560
"5721",0.933662768012902,5600,560
"5722",0.930708882933591,5600,560
"5723",0.927327317100869,5600,560
"5724",0.923587263914857,5600,560
"5725",0.9259237429112,5600,560
"5726",0.922178653104278,5600,560
"5727",0.93283903548304,5600,560
"5728",0.931926918747778,5600,560
"5729",0.912067697344466,5600,560
"5730",0.925576862024732,5600,560
"5731",0.929908412948654,5600,560
"5732",0.925250737493822,5600,560
"5733",0.934760415477008,5600,560
"5734",0.931025992263505,5600,560
"5735",0.923853796250449,5600,560
"5736",0.919664665399458,5600,560
"5737",0.920254561538459,5600,560
"5738",0.924053161536617,5600,560
"5739",0.921513286544799,5600,560
"5740",0.925557941022295,5600,560
"5741",0.929108863666953,5600,560
"5742",0.92512746831317,5600,560
"5743",0.927700624046901,5600,560
"5744",0.914347476218074,5600,560
"5745",0.918517422371633,5600,560
"5746",0.915651904854836,5600,560
"5747",0.931649443508685,5600,560
"5748",0.922512013127738,5600,560
"5749",0.928016668487736,5600,560
"5750",0.918024209403415,5600,560
"5751",0.921820605875968,5600,560
"5752",0.924084223071236,5600,560
"5753",0.91532370433558,5600,560
"5754",0.92258846679987,5600,560
"5755",0.918774377794195,5600,560
"5756",0.925233634466797,5600,560
"5757",0.915011515454845,5600,560
"5758",0.913442365407629,5600,560
"5759",0.914085531744821,5600,560
"5760",0.927786694992081,5600,560
"5761",0.928261670364388,5600,560
"5762",0.923447140006193,5600,560
"5763",0.913360623559391,5600,560
"5764",0.927430596336061,5600,560
"5765",0.914908863777617,5600,560
"5766",0.930115525915205,5600,560
"5767",0.921471666634532,5600,560
"5768",0.923946707204199,5600,560
"5769",0.936129157701923,5600,560
"5770",0.931220231661458,5600,560
"5771",0.919558172117125,5600,560
"5772",0.921421031318444,5600,560
"5773",0.914086364177804,5600,560
"5774",0.923304529173621,5600,560
"5775",0.910878967557196,5600,560
"5776",0.933359128563893,5600,560
"5777",0.9257425452497,5600,560
"5778",0.922019699362836,5600,560
"5779",0.929321397579309,5600,560
"5780",0.932297210502721,5600,560
"5781",0.925271124692256,5600,560
"5782",0.929263667589312,5600,560
"5783",0.928401371367949,5600,560
"5784",0.928499601346158,5600,560
"5785",0.928610995262235,5600,560
"5786",0.929654870223965,5600,560
"5787",0.918807495882118,5600,560
"5788",0.91427119618659,5600,560
"5789",0.919106196917887,5600,560
"5790",0.918197901272467,5600,560
"5791",0.928292660327198,5600,560
"5792",0.933606203702822,5600,560
"5793",0.926955737464937,5600,560
"5794",0.921675497800059,5600,560
"5795",0.911664036751998,5600,560
"5796",0.921324300355392,5600,560
"5797",0.924248881884821,5600,560
"5798",0.91052634445899,5600,560
"5799",0.930340603230214,5600,560
"5800",0.926203749035251,5600,560
"5801",0.926640093206442,5600,560
"5802",0.925089273827246,5600,560
"5803",0.909885170773942,5600,560
"5804",0.911296422299153,5600,560
"5805",0.924492810584972,5600,560
"5806",0.934079194998518,5600,560
"5807",0.927787667318639,5600,560
"5808",0.925820448844684,5600,560
"5809",0.92089195263182,5600,560
"5810",0.921008281219022,5600,560
"5811",0.939936603126033,5600,560
"5812",0.924005169659679,5600,560
"5813",0.925788669675612,5600,560
"5814",0.914388060093351,5600,560
"5815",0.915615327414448,5600,560
"5816",0.924507580687098,5600,560
"5817",0.930690030304839,5600,560
"5818",0.927956919249103,5600,560
"5819",0.91135662654732,5600,560
"5820",0.921109443647226,5600,560
"5821",0.93701066455074,5600,560
"5822",0.928670569099663,5600,560
"5823",0.925818344795706,5600,560
"5824",0.916048804685372,5600,560
"5825",0.929063826147036,5600,560
"5826",0.931245800060949,5600,560
"5827",0.919384546990355,5600,560
"5828",0.931813825297853,5600,560
"5829",0.930792776043092,5600,560
"5830",0.922827105797691,5600,560
"5831",0.931707005873403,5600,560
"5832",0.932663207939448,5600,560
"5833",0.917025972835867,5600,560
"5834",0.927053916018344,5600,560
"5835",0.926736460964627,5600,560
"5836",0.91853452203376,5600,560
"5837",0.929456769798181,5600,560
"5838",0.917138380528221,5600,560
"5839",0.917982183006226,5600,560
"5840",0.917152623328555,5600,560
"5841",0.924543140448275,5600,560
"5842",0.919535950230613,5600,560
"5843",0.919780824275546,5600,560
"5844",0.930310042592968,5600,560
"5845",0.926296258351675,5600,560
"5846",0.921296099900859,5600,560
"5847",0.932755375407864,5600,560
"5848",0.926181272574281,5600,560
"5849",0.922546636418398,5600,560
"5850",0.921507855182046,5600,560
"5851",0.915422903992443,5600,560
"5852",0.936500343554079,5600,560
"5853",0.926695975244687,5600,560
"5854",0.936195131835274,5600,560
"5855",0.932210609349404,5600,560
"5856",0.923908636067973,5600,560
"5857",0.910655467499538,5600,560
"5858",0.925900798228162,5600,560
"5859",0.934890202595578,5600,560
"5860",0.926794433815329,5600,560
"5861",0.933450368880235,5600,560
"5862",0.9335096275646,5600,560
"5863",0.92143557352654,5600,560
"5864",0.919577705842858,5600,560
"5865",0.914544401815174,5600,560
"5866",0.916919028657978,5600,560
"5867",0.918307718144288,5600,560
"5868",0.932022126899262,5600,560
"5869",0.930925157808792,5600,560
"5870",0.928425266241896,5600,560
"5871",0.926371819259681,5600,560
"5872",0.928018213113805,5600,560
"5873",0.926070589656342,5600,560
"5874",0.924104457113621,5600,560
"5875",0.921380574106167,5600,560
"5876",0.929614543554489,5600,560
"5877",0.92002456363498,5600,560
"5878",0.938922654315439,5600,560
"5879",0.929565468555521,5600,560
"5880",0.934082272978749,5600,560
"5881",0.924188548999552,5600,560
"5882",0.919825059443662,5600,560
"5883",0.914137581819967,5600,560
"5884",0.932849110544606,5600,560
"5885",0.925329566274411,5600,560
"5886",0.918970954482205,5600,560
"5887",0.924700413356151,5600,560
"5888",0.923821613410914,5600,560
"5889",0.918187323091395,5600,560
"5890",0.936872283611626,5600,560
"5891",0.926305658854184,5600,560
"5892",0.920895622585626,5600,560
"5893",0.919523616044353,5600,560
"5894",0.93358914806656,5600,560
"5895",0.924085478840159,5600,560
"5896",0.92155031079706,5600,560
"5897",0.921589045061908,5600,560
"5898",0.934300617883473,5600,560
"5899",0.918632435992174,5600,560
"5900",0.925231906691928,5600,560
"5901",0.924074003092621,5600,560
"5902",0.928225639205187,5600,560
"5903",0.927146404319935,5600,560
"5904",0.929237036998395,5600,560
"5905",0.929363013810175,5600,560
"5906",0.930089917796011,5600,560
"5907",0.915890265097947,5600,560
"5908",0.927121939193165,5600,560
"5909",0.913535873117909,5600,560
"5910",0.928409253740659,5600,560
"5911",0.922462594606822,5600,560
"5912",0.917060609204529,5600,560
"5913",0.9412581663586,5600,560
"5914",0.934817283163567,5600,560
"5915",0.915500252029071,5600,560
"5916",0.920586583069348,5600,560
"5917",0.915479838185236,5600,560
"5918",0.926251002696375,5600,560
"5919",0.929862509346717,5600,560
"5920",0.935891657953833,5600,560
"5921",0.922792794882253,5600,560
"5922",0.929475768112787,5600,560
"5923",0.917467077422087,5600,560
"5924",0.912773324779989,5600,560
"5925",0.914603940319827,5600,560
"5926",0.925636912065521,5600,560
"5927",0.924561612499138,5600,560
"5928",0.926247671647074,5600,560
"5929",0.937254596227217,5600,560
"5930",0.924787512841926,5600,560
"5931",0.928874751731643,5600,560
"5932",0.927369697685652,5600,560
"5933",0.906559782641333,5600,560
"5934",0.922049675224655,5600,560
"5935",0.921682734667134,5600,560
"5936",0.925703372082945,5600,560
"5937",0.925154049858887,5600,560
"5938",0.915307969472344,5600,560
"5939",0.904708671915737,5600,560
"5940",0.926012149333609,5600,560
"5941",0.93004413243902,5600,560
"5942",0.917375874204552,5600,560
"5943",0.915134587291949,5600,560
"5944",0.921934946239845,5600,560
"5945",0.928414549285525,5600,560
"5946",0.923852469647581,5600,560
"5947",0.91654928982215,5600,560
"5948",0.918555642205786,5600,560
"5949",0.930417318998838,5600,560
"5950",0.925406548835222,5600,560
"5951",0.920607084750872,5600,560
"5952",0.937047943537208,5600,560
"5953",0.932245722314722,5600,560
"5954",0.931989383511839,5600,560
"5955",0.926379254064735,5600,560
"5956",0.918127453449622,5600,560
"5957",0.922216151192792,5600,560
"5958",0.923617921745305,5600,560
"5959",0.930241263028645,5600,560
"5960",0.920266204026288,5600,560
"5961",0.916485784335069,5600,560
"5962",0.941215884365325,5600,560
"5963",0.922628061228376,5600,560
"5964",0.92291259339317,5600,560
"5965",0.922466996417904,5600,560
"5966",0.920127302082825,5600,560
"5967",0.923336235687955,5600,560
"5968",0.924744973249671,5600,560
"5969",0.913518597978973,5600,560
"5970",0.919292049204141,5600,560
"5971",0.932379172417447,5600,560
"5972",0.924298456769099,5600,560
"5973",0.922513140697462,5600,560
"5974",0.918526387747014,5600,560
"5975",0.920349106969963,5600,560
"5976",0.934330460501773,5600,560
"5977",0.91366299692002,5600,560
"5978",0.91078874078391,5600,560
"5979",0.914796054349878,5600,560
"5980",0.928351465953092,5600,560
"5981",0.942922784190782,5600,560
"5982",0.916622143326935,5600,560
"5983",0.93148826496918,5600,560
"5984",0.92390538682956,5600,560
"5985",0.930460538700904,5600,560
"5986",0.917274104708505,5600,560
"5987",0.911227776162923,5600,560
"5988",0.928687553879759,5600,560
"5989",0.932094986497396,5600,560
"5990",0.922025239279488,5600,560
"5991",0.922878951092236,5600,560
"5992",0.928413305820404,5600,560
"5993",0.92597544141121,5600,560
"5994",0.91401272470946,5600,560
"5995",0.912734547341338,5600,560
"5996",0.926037936728003,5600,560
"5997",0.91619900264696,5600,560
"5998",0.930217876473544,5600,560
"5999",0.926911738070944,5600,560
"6000",0.918469696650995,5600,560
"6001",0.932329425097163,5600,560
"6002",0.931259130114812,6100,610
"6003",0.928048576892984,6100,610
"6004",0.932371874073771,6100,610
"6005",0.937612413448413,6100,610
"6006",0.93838170424086,6100,610
"6007",0.921919262367479,6100,610
"6008",0.926918169927958,6100,610
"6009",0.931779419142796,6100,610
"6010",0.921902260089662,6100,610
"6011",0.937739469580007,6100,610
"6012",0.936370682429934,6100,610
"6013",0.930699557022255,6100,610
"6014",0.939016753148517,6100,610
"6015",0.933104573401837,6100,610
"6016",0.937454988360046,6100,610
"6017",0.925814348349725,6100,610
"6018",0.937291641049411,6100,610
"6019",0.929125514845487,6100,610
"6020",0.92888920339062,6100,610
"6021",0.922928091274348,6100,610
"6022",0.927026233808437,6100,610
"6023",0.926363339166733,6100,610
"6024",0.924450836960322,6100,610
"6025",0.9260317093137,6100,610
"6026",0.925842442972568,6100,610
"6027",0.940799562701266,6100,610
"6028",0.928885041208504,6100,610
"6029",0.92982858787758,6100,610
"6030",0.929099327078135,6100,610
"6031",0.910055126302281,6100,610
"6032",0.922164532880528,6100,610
"6033",0.94304679478429,6100,610
"6034",0.923498070896089,6100,610
"6035",0.926205923796359,6100,610
"6036",0.934917133081212,6100,610
"6037",0.926645194048467,6100,610
"6038",0.933059334102092,6100,610
"6039",0.928232792668178,6100,610
"6040",0.934754322599106,6100,610
"6041",0.935099463057042,6100,610
"6042",0.942914525333577,6100,610
"6043",0.928896471800055,6100,610
"6044",0.931910662457812,6100,610
"6045",0.940426058716235,6100,610
"6046",0.928847948919444,6100,610
"6047",0.920511382662193,6100,610
"6048",0.927113970023238,6100,610
"6049",0.91805938294935,6100,610
"6050",0.926142906121181,6100,610
"6051",0.93289052262169,6100,610
"6052",0.928455827847693,6100,610
"6053",0.926513223770511,6100,610
"6054",0.930275603225125,6100,610
"6055",0.941079603280555,6100,610
"6056",0.935942349346093,6100,610
"6057",0.930525966948166,6100,610
"6058",0.928547410559354,6100,610
"6059",0.935058982793419,6100,610
"6060",0.930309486745613,6100,610
"6061",0.91715743471831,6100,610
"6062",0.935196509829739,6100,610
"6063",0.928344633601147,6100,610
"6064",0.938031900276607,6100,610
"6065",0.938215654038592,6100,610
"6066",0.930700886711723,6100,610
"6067",0.930466970860406,6100,610
"6068",0.920932737864281,6100,610
"6069",0.930334771573655,6100,610
"6070",0.929146756941065,6100,610
"6071",0.939640076151548,6100,610
"6072",0.916321253042279,6100,610
"6073",0.92855150921318,6100,610
"6074",0.928489297364626,6100,610
"6075",0.938969035772167,6100,610
"6076",0.929067134161077,6100,610
"6077",0.932246474794129,6100,610
"6078",0.925773393218294,6100,610
"6079",0.926796588076645,6100,610
"6080",0.932005400411564,6100,610
"6081",0.924899042347494,6100,610
"6082",0.929493846105951,6100,610
"6083",0.935376913527816,6100,610
"6084",0.932473107398868,6100,610
"6085",0.929125544211473,6100,610
"6086",0.934484659870367,6100,610
"6087",0.932332669175776,6100,610
"6088",0.919788898328791,6100,610
"6089",0.935479049591517,6100,610
"6090",0.940233596747905,6100,610
"6091",0.939896698816935,6100,610
"6092",0.940487403662422,6100,610
"6093",0.933159032834756,6100,610
"6094",0.913087789857075,6100,610
"6095",0.935785751637573,6100,610
"6096",0.919649540986214,6100,610
"6097",0.921605772621165,6100,610
"6098",0.91683193061512,6100,610
"6099",0.943063397454971,6100,610
"6100",0.933604821971722,6100,610
"6101",0.928556792781697,6100,610
"6102",0.926292308566806,6100,610
"6103",0.929369515986544,6100,610
"6104",0.912324891342812,6100,610
"6105",0.93011992477521,6100,610
"6106",0.925279384175505,6100,610
"6107",0.917094681694143,6100,610
"6108",0.926468900090057,6100,610
"6109",0.924551859350345,6100,610
"6110",0.932504688388508,6100,610
"6111",0.937552382493668,6100,610
"6112",0.932288821460809,6100,610
"6113",0.922669334294332,6100,610
"6114",0.940798078531768,6100,610
"6115",0.934562945683696,6100,610
"6116",0.933002103619717,6100,610
"6117",0.92631610744589,6100,610
"6118",0.934111549002403,6100,610
"6119",0.932443996234443,6100,610
"6120",0.929740819128324,6100,610
"6121",0.928788080542206,6100,610
"6122",0.919736739327944,6100,610
"6123",0.931907375203542,6100,610
"6124",0.921928200283052,6100,610
"6125",0.935700551097531,6100,610
"6126",0.919784495682397,6100,610
"6127",0.924157029496381,6100,610
"6128",0.933537670489858,6100,610
"6129",0.936106859581919,6100,610
"6130",0.930721502227318,6100,610
"6131",0.945605188297543,6100,610
"6132",0.927944845249998,6100,610
"6133",0.93648135216686,6100,610
"6134",0.932587205738101,6100,610
"6135",0.923207505721808,6100,610
"6136",0.932577348834056,6100,610
"6137",0.914406422179191,6100,610
"6138",0.933885781600052,6100,610
"6139",0.936515466568031,6100,610
"6140",0.942125779099377,6100,610
"6141",0.942757167588647,6100,610
"6142",0.928691721501089,6100,610
"6143",0.927674666902478,6100,610
"6144",0.941366868867372,6100,610
"6145",0.937597369944157,6100,610
"6146",0.915982574129784,6100,610
"6147",0.927218994857527,6100,610
"6148",0.937539524771885,6100,610
"6149",0.919056137687966,6100,610
"6150",0.939444799596643,6100,610
"6151",0.935737539577508,6100,610
"6152",0.918195749255227,6100,610
"6153",0.924494916484837,6100,610
"6154",0.931485466740648,6100,610
"6155",0.93818731771345,6100,610
"6156",0.940607106017296,6100,610
"6157",0.928868264625376,6100,610
"6158",0.93785000499437,6100,610
"6159",0.913951694956544,6100,610
"6160",0.93288450612705,6100,610
"6161",0.929640391451863,6100,610
"6162",0.923867308618015,6100,610
"6163",0.927732227939661,6100,610
"6164",0.925420369972413,6100,610
"6165",0.931575647180614,6100,610
"6166",0.915421468234025,6100,610
"6167",0.938665764808281,6100,610
"6168",0.943166513782226,6100,610
"6169",0.94164683878346,6100,610
"6170",0.940980296289454,6100,610
"6171",0.941530268430572,6100,610
"6172",0.932478837600103,6100,610
"6173",0.92883690383271,6100,610
"6174",0.925860982813523,6100,610
"6175",0.937714153301281,6100,610
"6176",0.912804396118703,6100,610
"6177",0.938347264880472,6100,610
"6178",0.935327525934749,6100,610
"6179",0.930060896475682,6100,610
"6180",0.923389124693023,6100,610
"6181",0.93321297659979,6100,610
"6182",0.92837348775708,6100,610
"6183",0.928785714819387,6100,610
"6184",0.938721470708466,6100,610
"6185",0.92743878064838,6100,610
"6186",0.922938999072427,6100,610
"6187",0.928510562041102,6100,610
"6188",0.936340314055269,6100,610
"6189",0.938499151368583,6100,610
"6190",0.940646339470587,6100,610
"6191",0.935118109908826,6100,610
"6192",0.93345245811923,6100,610
"6193",0.933916954762244,6100,610
"6194",0.924630548232397,6100,610
"6195",0.926486310475617,6100,610
"6196",0.939392824201141,6100,610
"6197",0.933515479020133,6100,610
"6198",0.931428968347669,6100,610
"6199",0.918171835734664,6100,610
"6200",0.928268090276156,6100,610
"6201",0.923860607591319,6100,610
"6202",0.938925602755391,6100,610
"6203",0.928027501005348,6100,610
"6204",0.933141553951494,6100,610
"6205",0.918722028273833,6100,610
"6206",0.931466048849965,6100,610
"6207",0.934379221273198,6100,610
"6208",0.934665109587746,6100,610
"6209",0.915929920929378,6100,610
"6210",0.934663345244768,6100,610
"6211",0.928618247977395,6100,610
"6212",0.92626034929396,6100,610
"6213",0.926540594913,6100,610
"6214",0.932761997111379,6100,610
"6215",0.934939129795884,6100,610
"6216",0.931323019999642,6100,610
"6217",0.926391263587883,6100,610
"6218",0.928717038641372,6100,610
"6219",0.926151474271166,6100,610
"6220",0.91974226055707,6100,610
"6221",0.927430163540317,6100,610
"6222",0.930665081528532,6100,610
"6223",0.930107389960363,6100,610
"6224",0.942832610933263,6100,610
"6225",0.928368828630612,6100,610
"6226",0.937531668771258,6100,610
"6227",0.945072010351289,6100,610
"6228",0.917529877465859,6100,610
"6229",0.929629784299619,6100,610
"6230",0.931088311228424,6100,610
"6231",0.924994746192546,6100,610
"6232",0.919340517639927,6100,610
"6233",0.932537749402471,6100,610
"6234",0.932355393798431,6100,610
"6235",0.936398538068959,6100,610
"6236",0.93632024122442,6100,610
"6237",0.943464966584277,6100,610
"6238",0.92619516227803,6100,610
"6239",0.926473861852684,6100,610
"6240",0.915580060641481,6100,610
"6241",0.925421410586547,6100,610
"6242",0.924593703012768,6100,610
"6243",0.93261116772858,6100,610
"6244",0.935160445945547,6100,610
"6245",0.938087766968762,6100,610
