"","taphonomyValues","decayRate","PerDay"
"186",0.513005280570872,5.479452e-05,0.0005479452
"187",0.513442391489466,5.479452e-05,0.0005479452
"188",0.513288325435056,5.479452e-05,0.0005479452
"189",0.513546335322794,5.479452e-05,0.0005479452
"190",0.5136404075598,5.479452e-05,0.0005479452
"191",0.512896769406868,5.479452e-05,0.0005479452
"192",0.514187920739633,5.479452e-05,0.0005479452
"193",0.513346697187507,5.479452e-05,0.0005479452
"194",0.513347610727162,5.479452e-05,0.0005479452
"195",0.513169326005952,5.479452e-05,0.0005479452
"196",0.513259611387843,5.479452e-05,0.0005479452
"197",0.513190249281335,5.479452e-05,0.0005479452
"198",0.512887291981128,5.479452e-05,0.0005479452
"199",0.51336656113086,5.479452e-05,0.0005479452
"200",0.512992257526893,5.479452e-05,0.0005479452
"201",0.513381096301251,5.479452e-05,0.0005479452
"202",0.51280677063518,5.479452e-05,0.0005479452
"203",0.513682744939811,5.479452e-05,0.0005479452
"204",0.514145142293874,5.479452e-05,0.0005479452
"205",0.512317413279839,5.479452e-05,0.0005479452
"206",0.513462131308838,5.479452e-05,0.0005479452
"207",0.512761777091822,5.479452e-05,0.0005479452
"208",0.512910025455205,5.479452e-05,0.0005479452
"209",0.514085172052235,5.479452e-05,0.0005479452
"210",0.51314210012045,5.479452e-05,0.0005479452
"211",0.513794547316416,5.479452e-05,0.0005479452
"212",0.513952560163046,5.479452e-05,0.0005479452
"213",0.513050771050336,5.479452e-05,0.0005479452
"214",0.513456003108566,5.479452e-05,0.0005479452
"215",0.513550777573586,5.479452e-05,0.0005479452
"216",0.514073708770359,5.479452e-05,0.0005479452
"217",0.512883333709397,5.479452e-05,0.0005479452
"218",0.51315817559229,5.479452e-05,0.0005479452
"219",0.513701014577271,5.479452e-05,0.0005479452
"220",0.513103203035712,5.479452e-05,0.0005479452
"221",0.513315603840527,5.479452e-05,0.0005479452
"222",0.513572866382411,5.479452e-05,0.0005479452
"223",0.514158781543749,5.479452e-05,0.0005479452
"224",0.513340046625949,5.479452e-05,0.0005479452
"225",0.512896123116027,5.479452e-05,0.0005479452
"226",0.513545947345342,5.479452e-05,0.0005479452
"227",0.513323452397934,5.479452e-05,0.0005479452
"228",0.513087326127867,5.479452e-05,0.0005479452
"229",0.512890234059989,5.479452e-05,0.0005479452
"230",0.512811186326832,5.479452e-05,0.0005479452
"231",0.513104432842257,5.479452e-05,0.0005479452
"232",0.512189169316302,5.479452e-05,0.0005479452
"233",0.513641030288836,5.479452e-05,0.0005479452
"234",0.513748771396426,5.479452e-05,0.0005479452
"235",0.513396539229226,5.479452e-05,0.0005479452
"236",0.513444419016476,5.479452e-05,0.0005479452
"237",0.512707651326369,5.479452e-05,0.0005479452
"238",0.513101376572567,5.479452e-05,0.0005479452
"239",0.513595963042101,5.479452e-05,0.0005479452
"240",0.513556177299272,5.479452e-05,0.0005479452
"241",0.513485595637299,5.479452e-05,0.0005479452
"242",0.512781962059077,5.479452e-05,0.0005479452
"243",0.512685256312883,5.479452e-05,0.0005479452
"244",0.513963214041027,5.479452e-05,0.0005479452
"245",0.513428655503983,5.479452e-05,0.0005479452
"246",0.513042176008712,5.479452e-05,0.0005479452
"247",0.514333961469357,5.479452e-05,0.0005479452
"248",0.513308222554796,5.479452e-05,0.0005479452
"249",0.512971546720772,5.479452e-05,0.0005479452
"250",0.512890356352078,5.479452e-05,0.0005479452
"251",0.512509985724146,5.479452e-05,0.0005479452
"252",0.513696277445481,5.479452e-05,0.0005479452
"253",0.513097439331253,5.479452e-05,0.0005479452
"254",0.513582638930964,5.479452e-05,0.0005479452
"255",0.513561869786392,5.479452e-05,0.0005479452
"256",0.51351155110245,5.479452e-05,0.0005479452
"257",0.513559120244244,5.479452e-05,0.0005479452
